
---------- Begin Simulation Statistics ----------
final_tick                               118204828672                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 270644                       # Simulator instruction rate (inst/s)
host_mem_usage                                8595016                       # Number of bytes of host memory used
host_op_rate                                   323729                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   964.82                       # Real time elapsed on the host
host_tick_rate                              122514698                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   261123586                       # Number of instructions simulated
sim_ops                                     312340919                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.118205                       # Number of seconds simulated
sim_ticks                                118204828672                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  62626221                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 61925989                       # number of cc regfile writes
system.cpu.committedInsts                   261123586                       # Number of Instructions Simulated
system.cpu.committedOps                     312340919                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.951004                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.951004                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                         7220553                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1872519                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 33205039                       # Number of branches executed
system.cpu.iew.exec_nop                        244239                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.316001                       # Inst execution rate
system.cpu.iew.exec_refs                    105343722                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   37282887                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 8089588                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              67822985                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             177305                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             38642653                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           335652048                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              68060835                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           4173709                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             326801785                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 535603                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 60249                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1808759                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                751576                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          22480                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1044370                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         828149                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 304470639                       # num instructions consuming a value
system.cpu.iew.wb_count                     322478486                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.639239                       # average fanout of values written-back
system.cpu.iew.wb_producers                 194629444                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.298591                       # insts written-back per cycle
system.cpu.iew.wb_sent                      322836204                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                359559379                       # number of integer regfile reads
system.cpu.int_regfile_writes               212814378                       # number of integer regfile writes
system.cpu.ipc                               1.051521                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.051521                       # IPC: Total IPC of All Threads
system.mem_ctrl.dram.perBankWrBursts::14         3278                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::15         3210                       # Per bank write bursts
system.mem_ctrl.dram.totQLat               2914495588                       # Total ticks spent queuing
system.mem_ctrl.dram.totBusLat              171910000                       # Total ticks spent in databus transfers
system.mem_ctrl.dram.totMemAccLat          3559158088                       # Total ticks spent from burst creation until serviced by the DRAM
system.mem_ctrl.dram.avgQLat                 84768.06                       # Average queueing delay per DRAM burst
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst
system.mem_ctrl.dram.avgMemAccLat           103518.06                       # Average memory access latency per DRAM burst
system.mem_ctrl.dram.readRowHits                29489                       # Number of row buffer hits during reads
system.mem_ctrl.dram.writeRowHits               42245                       # Number of row buffer hits during writes
system.mem_ctrl.dram.readRowHitRate             85.77                       # Row buffer hit rate for reads
system.mem_ctrl.dram.writeRowHitRate            80.88                       # Row buffer hit rate for writes
system.mem_ctrl.dram.bytesPerActivate::samples        14874                       # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::mean   372.653489                       # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::gmean   231.436728                       # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::stdev   341.844992                       # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::0-127         4086     27.47%     27.47% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::128-255         3319     22.31%     49.78% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::256-383         1947     13.09%     62.87% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::384-511         1050      7.06%     69.93% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::512-639          784      5.27%     75.21% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::640-767          810      5.45%     80.65% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::768-895          428      2.88%     83.53% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::896-1023          345      2.32%     85.85% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::1024-1151         2105     14.15%    100.00% # Bytes accessed per row activation
system.mem_ctrl.dram.bytesPerActivate::total        14874                       # Bytes accessed per row activation
system.mem_ctrl.dram.bytesRead                2200448                       # Total number of bytes read from DRAM
system.mem_ctrl.dram.bytesWritten             3342912                       # Total number of bytes written to DRAM
system.mem_ctrl.dram.avgRdBW                18.615551                       # Average DRAM read bandwidth in MiBytes/s
system.mem_ctrl.dram.avgWrBW                28.280672                       # Average DRAM write bandwidth in MiBytes/s
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s
system.mem_ctrl.dram.busUtil                     0.37                       # Data bus utilization in percentage
system.mem_ctrl.dram.busUtilRead                 0.15                       # Data bus utilization in percentage for reads
system.mem_ctrl.dram.busUtilWrite                0.22                       # Data bus utilization in percentage for writes
system.mem_ctrl.dram.pageHitRate                82.82                       # Row buffer hit rate, read and write combined
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 118204828672                       # Cumulative time (in ticks) in various power states
system.mem_ctrl.dram.rank0.actEnergy         53664240                       # Energy for activate commands per rank (pJ)
system.mem_ctrl.dram.rank0.preEnergy         28515630                       # Energy for precharge commands per rank (pJ)
system.mem_ctrl.dram.rank0.readEnergy       119737800                       # Energy for read commands per rank (pJ)
system.mem_ctrl.dram.rank0.writeEnergy      133381440                       # Energy for write commands per rank (pJ)
system.mem_ctrl.dram.rank0.refreshEnergy 9330849840.000002                       # Energy for refresh commands per rank (pJ)
system.mem_ctrl.dram.rank0.actBackEnergy   3345519240                       # Energy for active background per rank (pJ)
system.mem_ctrl.dram.rank0.preBackEnergy  42573374880                       # Energy for precharge background per rank (pJ)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ)
system.mem_ctrl.dram.rank0.totalEnergy    55585043070                       # Total energy per rank (pJ)
system.mem_ctrl.dram.rank0.averagePower    470.243421                       # Core power per rank (mW)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE 110641468406                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::REF   3947060000                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::ACT   3616300266                       # Time in different power states
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states
system.mem_ctrl.dram.rank1.actEnergy         52586100                       # Energy for activate commands per rank (pJ)
system.mem_ctrl.dram.rank1.preEnergy         27931200                       # Energy for precharge commands per rank (pJ)
system.mem_ctrl.dram.rank1.readEnergy       125749680                       # Energy for read commands per rank (pJ)
system.mem_ctrl.dram.rank1.writeEnergy      139274820                       # Energy for write commands per rank (pJ)
system.mem_ctrl.dram.rank1.refreshEnergy 9330849840.000002                       # Energy for refresh commands per rank (pJ)
system.mem_ctrl.dram.rank1.actBackEnergy   3324273630                       # Energy for active background per rank (pJ)
system.mem_ctrl.dram.rank1.preBackEnergy  42591265920                       # Energy for precharge background per rank (pJ)
system.mem_ctrl.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ)
system.mem_ctrl.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ)
system.mem_ctrl.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ)
system.mem_ctrl.dram.rank1.totalEnergy    55591931190                       # Total energy per rank (pJ)
system.mem_ctrl.dram.rank1.averagePower    470.301694                       # Core power per rank (mW)
system.mem_ctrl.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank
system.mem_ctrl.dram.rank1.pwrStateTime::IDLE 110688909106                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::REF   3947060000                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::ACT   3568859566                       # Time in different power states
system.mem_ctrl.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 118204828672                       # Cumulative time (in ticks) in various power states
system.membus.trans_dist::ReadResp              33046                       # Transaction distribution
system.membus.trans_dist::WritebackDirty        52252                       # Transaction distribution
system.membus.trans_dist::CleanEvict              752                       # Transaction distribution
system.membus.trans_dist::ReadExReq              1336                       # Transaction distribution
system.membus.trans_dist::ReadExResp             1336                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq         33046                       # Transaction distribution
system.membus.trans_dist::InvalidateReq         51439                       # Transaction distribution
system.membus.pkt_count_system.l3cache.mem_side_port::system.mem_ctrl.port       173207                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                 173207                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l3cache.mem_side_port::system.mem_ctrl.port      5544576                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                 5544576                       # Cumulative packet size per connected requestor and responder (bytes)
